index,Date,Plat,Wfeculent,Wfruit,Wlegume,Wbio,Windustriel,month,match,category,is_saison
8346,2016-12-14,Radis,0.0,0.0,1.0,0,0,12,radis,legume,True
8348,2016-12-22,MUFFIN'S,0.5,0.0,0.0,0,1,12,,,False
8349,2016-12-26,Carottes,0.0,0.0,1.0,0,0,12,carotte,legume,True
8351,2016-12-27,Macédoine à la mayonnaise,0.0,0.0,0.5,0,1,12,,,False
8353,2017-01-12,Coulis de fruit ( menus),0.0,1.0,0.0,0,0,1,,,False
8355,2017-01-20,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,1,tomate,fruit,False
8356,2017-01-23,Betteraves aux dés de gruyère,0.0,0.0,0.5,0,0,1,betterave,legume,True
8358,2017-01-25,Pâtes et gruyère râpé,0.3333333333333333,0.0,0.0,0,0,1,,,False
8359,2017-01-25,Poire,0.0,1.0,0.0,0,0,1,poire,fruit,True
8362,2017-02-06,Petits pois,0.0,0.0,1.0,0,0,2,pois,feculent,False
8363,2017-02-13,Haricots verts,0.5,0.0,0.5,0,0,2,haricots verts,legume,False
8364,2017-02-16,Flan caramel,0.5,0.0,0.0,0,1,2,,,False
8365,2017-02-17,Riz basmati,1.0,0.0,0.0,0,0,2,riz,feculent,False
8367,2017-02-21,Dés de betteraves au chèvre,0.0,0.0,0.5,0,0,2,betterave,legume,True
8368,2017-02-22,Timbale de pâtes aux lardons,0.5,0.0,0.0,0,1,2,,,False
8369,2017-03-02,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,3,haricots verts,legume,False
8371,2017-03-06,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,3,,,False
8375,2017-03-14,Lentilles bio,0.5,0.0,0.5,1,0,3,,,False
8378,2017-03-17,Poisson beurre citronné,0.0,0.5,0.0,0,0,3,citron,fruit,True
8379,2017-03-20,Emincé de volaille au curry,0.0,0.0,1.0,0,0,3,ail,legume,True
8380,2017-03-20,"Salade de fruits frais (ananas, pastèque, melon, pomme, ora)",0.0,0.5,0.5,0,0,3,pomme,fruit,True
8383,2017-03-23,Flan au chocolat,0.5,0.0,0.0,0,1,3,,,False
8386,2017-04-03,Radis,0.0,0.0,1.0,0,0,4,radis,legume,True
8388,2017-04-06,Concombres,0.0,0.0,1.0,0,0,4,concombre,legume,True
8389,2017-04-06,Tarte au citron,0.0,1.0,0.0,0,0,4,citron,fruit,True
8391,2017-04-11,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,4,chou,legume,False
8392,2017-04-14,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,4,pomme de terre,legume,False
8393,2017-04-19,Pommes noisettes,0.0,1.0,0.0,0,0,4,pomme de terre,legume,False
8394,2017-04-21,Carottes à la béchamel,0.0,0.0,1.0,0,0,4,carotte,legume,True
8395,2017-04-21,Eclair au chocolat,0.5,0.0,0.0,0,1,4,,,False
8396,2017-05-03,Betteraves,0.0,0.0,1.0,0,0,5,betterave,legume,True
8397,2017-05-11,Poêlée de légumes,0.0,0.0,1.0,0,0,5,,,False
8398,2017-05-11,Beignet aux pommes,0.0,1.0,0.0,0,1,5,pomme,fruit,False
8399,2017-05-17,Courgettes bio à la tomate,0.0,0.5,0.5,1,0,5,courge,legume,True
8400,2017-05-18,Frites,1.0,0.0,0.0,0,1,5,,,False
8402,2017-05-30,Gratin de choux fleurs,0.0,0.0,1.0,0,0,5,chou,legume,False
8404,2017-06-06,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,6,haricots verts,legume,False
8410,2017-06-16,Carottes bio°,0.0,0.0,1.0,1,0,6,carotte,legume,True
8411,2017-06-19,Nectarine,0.0,1.0,0.0,0,0,6,nectarine,fruit,False
8412,2017-06-27,Flan au chocolat,0.5,0.0,0.0,0,1,6,,,False
8413,2017-07-05,Gateau cheesecake°,0.5,0.0,0.0,0,1,7,,,False
8415,2017-07-10,Brocolis,0.0,0.0,1.0,0,0,7,brocoli,legume,True
8417,2017-07-11,Abricots,0.0,1.0,0.0,0,0,7,abricot,fruit,True
8418,2017-07-13,Pastèque,0.0,1.0,0.0,0,0,7,pasteque,fruit,False
8419,2017-07-26,Gratin de choux fleurs,0.0,0.0,1.0,0,0,7,chou,legume,False
8421,2017-08-10,Pastèque,0.0,1.0,0.0,0,0,8,pasteque,fruit,False
8423,2017-08-21,Ananas,0.0,1.0,0.0,0,0,8,,,False
8424,2017-08-22,Concombres,0.0,0.0,1.0,0,0,8,concombre,legume,True
8425,2017-08-25,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,8,pomme de terre,legume,False
8426,2017-08-29,Salade verte / demi-oeuf bio,0.0,0.0,0.5,1,0,8,salade verte,legume,True
8428,2017-09-01,Carottes,0.0,0.0,1.0,0,0,9,carotte,legume,True
8429,2017-09-05,Petits panés de volaille*,0.0,0.0,1.0,0,0,9,ail,legume,True
8431,2017-09-14,Pastèque,0.0,1.0,0.0,0,0,9,pasteque,fruit,False
8432,2017-09-15,Yaourt au citron BBC°,0.0,0.5,0.0,0,0,9,citron,fruit,False
8434,2017-09-20,Salade de tomates,0.0,0.5,0.5,0,0,9,tomate,fruit,True
8436,2017-09-25,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
8437,2017-09-26,Rillettes de thon et citron,0.0,0.5,0.0,0,0,9,citron,fruit,False
8438,2017-09-26,Salade verte,0.0,0.0,1.0,0,0,9,salade verte,legume,True
8440,2017-10-05,Salade verte aux dés de gruyère,0.0,0.0,0.5,0,0,10,salade verte,legume,True
8441,2017-10-05,Frites,1.0,0.0,0.0,0,1,10,,,False
8442,2017-10-11,Semoule bio aux raisons et amandes,0.5,0.5,0.0,1,0,10,,,False
8444,2017-10-16,Petits pois,0.0,0.0,1.0,0,0,10,pois,feculent,False
8445,2017-10-18,Beignet au chocolat,0.5,0.0,0.0,0,1,10,,,False
8446,2017-10-20,Galette de soja tomate/basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,10,tomate,fruit,True
8447,2017-10-20,Pâtes semi-complètes bio,0.5,0.0,0.0,1,0,10,,,False
8448,2017-10-24,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,10,,,False
8449,2017-10-24,"Gratinée de légumes (pdt, carottes, brocolis)",0.0,0.0,1.0,0,0,10,carotte,legume,True
8451,2017-10-26,Frites,1.0,0.0,0.0,0,1,10,,,False
8454,2017-11-10,Poêlée de légumes,0.0,0.0,1.0,0,0,11,,,False
8455,2017-11-14,Demi-pamplemousse,0.0,1.0,0.0,0,0,11,pamplemousse,fruit,False
8459,2017-11-29,Orange,0.0,1.0,0.0,0,0,11,orange,fruit,True
8460,2017-11-30,Ratatouille,0.0,0.0,1.0,0,1,11,,,False
8463,2017-12-07,Eclair au chocolat,0.5,0.0,0.0,0,1,12,,,False
8471,2017-12-21,Jus de pommes,0.0,1.0,0.0,0,0,12,pomme,fruit,True
8472,2017-12-26,Epinards à la crème,0.0,0.0,1.0,0,0,12,epinards,legume,True
8474,2018-01-04,Céleri rémoulade bio,0.0,0.0,1.0,1,0,1,celeri,legume,False
8475,2018-01-08,"Salade de fruits frais (ananas, pastèque, melon, pomme, ora)",0.0,0.5,0.5,0,0,1,pomme,fruit,True
8476,2018-01-16,Salade coleslaw,0.0,0.0,1.0,0,0,1,,,False
8477,2018-01-22,Demi-pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
8478,2018-01-25,Banane,0.0,1.0,0.0,0,0,1,,,False
8479,2018-01-31,Merguez de volaille,0.0,0.0,0.5,0,0,1,ail,legume,True
8480,2018-02-05,Salade douceur au gruyère,0.0,0.0,0.5,0,0,2,,,False
8481,2018-02-07,Kiwi bio°,0.0,1.0,0.0,1,0,2,kiwi,fruit,True
8482,2018-02-08,Salade de douceur au surimi,0.0,0.0,0.5,0,1,2,,,False
8484,2018-02-09,Carottes râpées bio,0.0,0.0,0.5,1,0,2,carotte,legume,True
8485,2018-02-12,Salade verte au thon,0.0,0.0,0.5,0,0,2,salade verte,legume,True
8486,2018-02-15,Tarte aux pommes,0.0,1.0,0.0,0,0,2,pomme,fruit,True
8487,2018-02-19,Potage tomate/vermicelle,0.0,0.5,0.5,0,0,2,tomate,fruit,False
8489,2018-02-21,Poire,0.0,1.0,0.0,0,0,2,poire,fruit,True
8490,2018-02-27,Mogettes,1.0,0.0,0.0,0,0,2,,,False
8491,2018-03-01,Carottes bio au cumin,0.0,0.0,1.0,1,0,3,carotte,legume,True
8492,2018-03-05,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
8494,2018-03-13,"Salade de blé bio à la mimolette (blé bio, tomate, mimolette",0.25,0.25,0.25,1,0,3,tomate,fruit,False
8495,2018-03-15,Endives au thon,0.0,0.0,0.5,0,0,3,endive,legume,True
8497,2018-03-21,Rillettes de thon avec citrons et salade,0.0,0.3333333333333333,0.3333333333333333,0,0,3,citron,fruit,True
8498,2018-03-21,Mogettes,1.0,0.0,0.0,0,0,3,,,False
8500,2018-03-21,Pomme bio°,0.0,1.0,0.0,1,0,3,pomme,fruit,True
8503,2018-03-28,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,3,tomate,fruit,False
8506,2018-03-30,Taboulé,0.5,0.0,0.5,0,0,3,,,False
8508,2018-04-09,Petits panés de volaille*,0.0,0.0,1.0,0,0,4,ail,legume,True
8510,2018-04-10,Epinards à la crème,0.0,0.0,1.0,0,0,4,epinards,legume,True
8511,2018-04-11,Salade verte au surimi,0.0,0.0,0.5,0,1,4,salade verte,legume,True
8512,2018-04-11,Petits pois,0.0,0.0,1.0,0,0,4,pois,feculent,False
8513,2018-04-23,"Salade de fruits frais (ananas, pastèque, melon, pomme, ora)",0.0,0.5,0.5,0,0,4,pomme,fruit,True
8515,2018-04-26,Petits pois,0.0,0.0,1.0,0,0,4,pois,feculent,False
8516,2018-05-07,Melon,0.0,1.0,0.0,0,0,5,melon,fruit,False
8517,2018-05-09,Betteraves,0.0,0.0,1.0,0,0,5,betterave,legume,True
8518,2018-05-24,Eclair au chocolat,0.5,0.0,0.0,0,1,5,,,False
8519,2018-05-30,Radis bio,0.0,0.0,1.0,1,0,5,radis,legume,True
8521,2018-06-07,Salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
8522,2018-06-12,Petits panés de volaille*,0.0,0.0,1.0,0,0,6,ail,legume,True
8523,2018-06-19,Cerises,0.0,1.0,0.0,0,0,6,cerise,fruit,True
8524,2018-06-20,Tarte grillée aux abricots,0.0,1.0,0.0,0,0,6,abricot,fruit,True
8525,2018-06-22,Galette de soja  tomate / basilic et sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,6,tomate,fruit,True
8526,2018-06-26,Gratin de choux fleurs,0.0,0.0,1.0,0,0,6,chou,legume,False
8527,2018-07-03,Radis bio,0.0,0.0,1.0,1,0,7,radis,legume,True
8530,2018-07-12,Radis bio,0.0,0.0,1.0,1,0,7,radis,legume,True
8531,2018-07-12,Eclair au chocolat,0.5,0.0,0.0,0,1,7,,,False
8532,2018-07-17,Concombres,0.0,0.0,1.0,0,0,7,concombre,legume,True
8534,2018-07-20,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,7,,,False
8540,2018-08-13,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,8,,,False
8542,2018-08-14,Petits-pois,0.0,0.0,1.0,0,0,8,pois,feculent,True
8543,2018-08-17,Compote,0.0,1.0,0.0,0,1,8,,,False
8544,2018-08-22,Gaspacho / croûtons,0.5,0.0,0.5,0,0,8,,,False
8545,2018-08-22,Nectarine,0.0,1.0,0.0,0,0,8,nectarine,fruit,True
8546,2018-08-24,Tortilla aux pommes de terre,0.0,1.0,0.0,0,0,8,pomme de terre,legume,False
8547,2018-08-27,Salade verte,0.0,0.0,1.0,0,0,8,salade verte,legume,True
8549,2018-08-30,Viande de volaille Kebab,0.0,0.0,1.0,0,0,8,ail,legume,True
8551,2018-09-06,"Poêlée de légumes (carottes, haricots verts, pdt, brocolis)",0.5,0.0,0.5,0,0,9,carotte,legume,True
8553,2018-09-07,Flan caramel,0.5,0.0,0.0,0,1,9,,,False
8554,2018-09-10,Madeleine,0.5,0.0,0.0,0,1,9,,,False
8558,2018-09-21,Prunes Reine-Claude,0.0,1.0,0.0,0,0,9,prune,fruit,True
8559,2018-09-24,Marmelade de pommes,0.0,1.0,0.0,0,1,9,pomme,fruit,True
8562,2018-10-05,Radis bio,0.0,0.0,1.0,1,0,10,radis,legume,True
8564,2018-10-05,Tarte au citron,0.0,1.0,0.0,0,0,10,citron,fruit,True
8565,2018-10-10,Choux rouges bio au gruyère,0.0,0.0,0.5,1,0,10,chou,legume,True
8566,2018-10-10,Beignet aux pommes,0.0,1.0,0.0,0,1,10,pomme,fruit,True
8570,2018-10-18,Haricots verts,0.5,0.0,0.5,0,0,10,haricots verts,legume,False
8571,2018-10-19,Choux blancs bio° à la mimolette,0.0,0.0,0.5,1,0,10,chou,legume,True
8572,2018-10-22,Potage de légumes,0.0,0.0,1.0,0,0,10,,,False
8573,2018-10-22,Fromage blanc / Coulis de fruits rouges,0.0,0.5,0.0,0,0,10,,,False
8574,2018-10-25,Radis bio,0.0,0.0,1.0,1,0,10,radis,legume,True
8575,2018-10-25,Eclair au chocolat,0.5,0.0,0.0,0,1,10,,,False
8576,2018-10-29,Salade de pâtes Napoli,0.3333333333333333,0.0,0.3333333333333333,0,1,10,,,False
8578,2018-10-31,Pizza,0.5,0.0,0.5,0,0,10,,,False
8579,2018-11-08,Petits-pois,0.0,0.0,1.0,0,0,11,pois,feculent,False
8581,2018-11-20,Pâtes,0.5,0.0,0.0,0,0,11,,,False
8583,2018-11-27,Fromage blanc / Coulis de fruits rouges,0.0,0.5,0.0,0,0,11,,,False
8584,2018-11-28,Salade de mâche au thon,0.0,0.0,0.5,0,0,11,mâche,legume,True
8585,2018-12-05,Clémentines,0.0,1.0,0.0,0,0,12,clementine,fruit,False
8586,2018-12-06,Choux rouges bio°,0.0,0.0,1.0,1,0,12,chou,legume,True
8587,2018-12-10,Semoule,1.0,0.0,0.0,0,0,12,,,False
8589,2018-12-18,Potage tomate/vermicelle,0.0,0.5,0.5,0,0,12,tomate,fruit,False
8590,2018-12-18,Carottes bio,0.0,0.0,1.0,1,0,12,carotte,legume,True
8591,2018-12-19,Riz au lait bio,0.5,0.0,0.0,1,0,12,riz,feculent,False
8592,2018-12-20,Nectar multifruits en litre,0.0,1.0,0.0,0,0,12,,,False
8593,2018-12-21,Choux rouge bio et demi oeuf,0.0,0.0,0.5,1,0,12,chou,legume,True
8595,2018-12-27,Boeuf* sauce aux champignons,0.0,0.0,0.25,0,1,12,,,False
8596,2018-12-28,Choux blancs bio° à la mimolette,0.0,0.0,0.5,1,0,12,chou,legume,True
8597,2019-01-02,Pommes noisettes,0.0,1.0,0.0,0,0,1,pomme de terre,legume,True
8598,2019-01-08,Riz et sauce tomate,0.25,0.25,0.25,0,1,1,tomate,fruit,False
8599,2019-01-09,Orange,0.0,1.0,0.0,0,0,1,orange,fruit,True
8601,2019-01-14,Demi-pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
8602,2019-01-14,Boulettes de boeuf sauce tomate,0.0,0.2,0.2,0,1,1,tomate,fruit,False
8604,2019-01-15,Salade verte,0.0,0.0,1.0,0,0,1,salade verte,legume,True
8605,2019-01-21,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,1,,,False
8606,2019-01-22,Poire,0.0,1.0,0.0,0,0,1,poire,fruit,True
8607,2019-01-23,Marmelade de pommes,0.0,1.0,0.0,0,1,1,pomme,fruit,True
8610,2019-01-28,Yaourt au citron BBC°,0.0,0.5,0.0,0,0,1,citron,fruit,True
8614,2019-02-01,Pomme bio°,0.0,1.0,0.0,1,0,2,pomme,fruit,True
8615,2019-02-08,Salade de lentilles,0.5,0.0,0.5,0,0,2,,,False
8619,2019-02-21,Clémentines,0.0,1.0,0.0,0,0,2,clementine,fruit,False
8620,2019-02-22,Carottes râpées bio°,0.0,0.0,0.5,1,0,2,carotte,legume,True
8621,2019-02-22,Tarte aux pommes,0.0,1.0,0.0,0,0,2,pomme,fruit,True
8623,2019-02-28,Potage de légumes,0.0,0.0,1.0,0,0,2,,,False
8624,2019-03-01,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,3,,,False
8625,2019-03-04,Petits-pois,0.0,0.0,1.0,0,0,3,pois,feculent,False
8627,2019-03-06,Orange,0.0,1.0,0.0,0,0,3,orange,fruit,True
8628,2019-03-12,Petits panés de volaille*,0.0,0.0,1.0,0,0,3,ail,legume,True
8629,2019-03-13,Pamplemousse,0.0,1.0,0.0,0,0,3,pamplemousse,fruit,True
8630,2019-03-13,Flan caramel,0.5,0.0,0.0,0,1,3,,,False
8632,2019-03-15,Pomme bio°,0.0,1.0,0.0,1,0,3,pomme,fruit,True
8633,2019-03-18,Marmelade de pomme,0.0,1.0,0.0,0,1,3,pomme,fruit,True
8637,2019-03-29,Salade verte aux noix,0.0,0.5,0.5,0,0,3,salade verte,legume,True
8638,2019-03-29,Purée de légumes verts,0.0,0.0,1.0,0,0,3,,,False
8642,2019-04-05,Sauce bolognaise végétale,0.0,0.0,0.5,0,1,4,,,False
8643,2019-04-08,Petits-pois,0.0,0.0,1.0,0,0,4,pois,feculent,False
8644,2019-04-08,Fondant au chocolat,0.5,0.0,0.0,0,1,4,,,False
8647,2019-04-11,"Salade de riz (riz, maïs, carottes, poivrons)",0.5,0.0,0.5,0,0,4,carotte,legume,True
8651,2019-04-23,Lasagnes* napolitaines,0.3333333333333333,0.0,0.3333333333333333,0,0,4,,,False
8652,2019-04-26,Courgettes à la tomate,0.0,0.5,0.5,0,0,4,courge,legume,False
8653,2019-04-30,Concombres sauce crème,0.0,0.0,0.5,0,1,4,concombre,legume,True
8654,2019-05-06,salade de lentilles aux des de gruyere,0.3333333333333333,0.0,0.3333333333333333,0,0,5,,,False
8656,2019-05-06,"Salade de fruits frais (ananas, pastèque, melon, pomme, ora)",0.0,0.5,0.5,0,0,5,pomme,fruit,False
8658,2019-05-17,Salade verte,0.0,0.0,1.0,0,0,5,salade verte,legume,True
8660,2019-05-27,Fraises,0.0,1.0,0.0,0,0,5,fraise,fruit,True
8661,2019-06-05,Mogettes,1.0,0.0,0.0,0,0,6,,,False
8663,2019-06-07,Salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
8664,2019-06-13,Salade verte au surimi,0.0,0.0,0.5,0,1,6,salade verte,legume,True
8665,2019-06-13,Pommes noisettes,0.0,1.0,0.0,0,0,6,pomme de terre,legume,False
8667,2019-06-19,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
8668,2019-06-24,Pastèque,0.0,1.0,0.0,0,0,6,pasteque,fruit,False
8669,2019-06-25,Mogettes,1.0,0.0,0.0,0,0,6,,,False
8673,2019-07-03,Gratin de choux fleurs,0.0,0.0,1.0,0,0,7,chou,legume,False
8674,2019-07-04,Radis,0.0,0.0,1.0,0,0,7,radis,legume,True
8676,2019-07-09,Yaourt au citron BBC°,0.0,0.5,0.0,0,0,7,citron,fruit,False
8677,2019-07-12,Salade de tomates,0.0,0.5,0.5,0,0,7,tomate,fruit,True
8680,2019-07-19,Semoule bio,1.0,0.0,0.0,1,0,7,,,False
8682,2019-07-23,Fruit de saison,0.0,1.0,0.0,0,0,7,fruit de saison,fruit,True
8684,2019-07-30,Fruit de saison,0.0,1.0,0.0,0,0,7,fruit de saison,fruit,True
8685,2019-08-01,Radis bio,0.0,0.0,1.0,1,0,8,radis,legume,True
8686,2019-08-02,Salade de perles et tomates,0.0,0.5,0.5,0,0,8,tomate,fruit,True
8687,2019-08-02,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,8,haricots verts,legume,True
8688,2019-08-05,Salade verte,0.0,0.0,1.0,0,0,8,salade verte,legume,True
8690,2019-08-08,Taboulé,0.5,0.0,0.5,0,0,8,,,False
8691,2019-08-08,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
8692,2019-08-13,"Salade de lentilles bio (lentilles bio, concombres, tomates)",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,8,concombre,legume,True
8693,2019-08-13,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
8696,2019-08-23,Dés de betteraves,0.0,0.0,1.0,0,0,8,betterave,legume,True
8697,2019-08-23,Fruit de saison,0.0,1.0,0.0,0,0,8,fruit de saison,fruit,True
8698,2019-08-27,Poêlée de légumes,0.0,0.0,1.0,0,0,8,,,False
8700,2019-09-04,Riz,1.0,0.0,0.0,0,0,9,riz,feculent,True
8703,2019-09-05,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,9,haricots verts,legume,True
8704,2019-09-11,Poire,0.0,1.0,0.0,0,0,9,poire,fruit,True
8706,2019-09-17,Betteraves aux dés de gruyère,0.0,0.0,0.5,0,0,9,betterave,legume,True
8707,2019-09-19,Mâche aux graines de tournesol bio,0.0,0.0,1.0,1,0,9,mâche,legume,True
8709,2019-09-23,Paupiette de volaille forestiere,0.0,0.0,1.0,0,0,9,ail,legume,True
8712,2019-10-01,Ratatouille/ ble bio  maison,1.0,0.0,0.0,1,1,10,,,False
8713,2019-10-08,Frites,1.0,0.0,0.0,0,1,10,,,False
8715,2019-10-10,Tarte grillée aux abricots,0.0,1.0,0.0,0,0,10,abricot,fruit,False
8716,2019-10-14,Salade (lentilles bio+raisin+ carottes),0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,10,carotte,legume,True
8718,2019-10-16,Salsifis,0.0,0.0,1.0,0,0,10,salsifi,legume,True
8719,2019-10-16,Clémentines,0.0,1.0,0.0,0,0,10,clementine,fruit,False
8720,2019-10-17,Batonnets de concombres sauce crème,0.0,0.0,0.5,0,1,10,concombre,legume,True
8721,2019-10-18,Riz / sarrasin,1.0,0.0,0.0,0,0,10,riz,feculent,True
8723,2019-10-30,Lentilles bio,0.5,0.0,0.5,1,0,10,,,False
8724,2019-10-31,Frites,1.0,0.0,0.0,0,1,10,,,False
8725,2019-11-04,Betteraves,0.0,0.0,1.0,0,0,11,betterave,legume,True
8726,2019-11-08,Riz basmati,1.0,0.0,0.0,0,0,11,riz,feculent,False
8727,2019-11-08,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
8728,2019-11-12,Demi-pamplemousse,0.0,1.0,0.0,0,0,11,pamplemousse,fruit,False
8730,2019-11-18,"Purée de courge ""maison""",0.0,0.0,1.0,0,0,11,courge,legume,True
8731,2019-11-26,Choux blancs bio à la mimolette,0.0,0.0,0.5,1,0,11,chou,legume,True
8732,2019-11-26,Céréales gourmandes bio,0.5,0.0,0.0,1,1,11,,,False
8733,2019-11-27,Riz,1.0,0.0,0.0,0,0,11,riz,feculent,False
8735,2019-11-29,Céleri rémoulade bio,0.0,0.0,1.0,1,0,11,celeri,legume,False
8736,2019-11-29,Carottes bio°,0.0,0.0,1.0,1,0,11,carotte,legume,True
8738,2019-12-04,Marmelade de pommes,0.0,1.0,0.0,0,1,12,pomme,fruit,True
8739,2019-12-06,Endives / demi oeuf bio°,0.0,0.0,0.5,1,0,12,endive,legume,True
8740,2019-12-06,Pâtes bio et gruyère râpé,0.3333333333333333,0.0,0.0,1,0,12,,,False
8742,2019-12-18,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,12,haricots verts,legume,False
8743,2019-12-20,Pate de fruit,0.0,1.0,0.0,0,0,12,,,False
8744,2019-12-23,Epinards à la crème,0.0,0.0,1.0,0,0,12,epinards,legume,True
8746,2019-12-27,Carottes râpées bio,0.0,0.0,0.5,1,0,12,carotte,legume,True
8751,2020-01-07,Carottes bio°,0.0,0.0,1.0,1,0,1,carotte,legume,True
8753,2020-01-13,Ratatouille/blé bio,1.0,0.0,0.0,1,1,1,,,False
8754,2020-01-14,Crêpe au fromage,0.5,0.0,0.0,0,0,1,,,False
8755,2020-01-14,Petits panés de volaille*,0.0,0.0,1.0,0,0,1,ail,legume,True
8757,2020-01-15,Terrine de legumes avec mayonnaise,0.0,0.0,1.0,0,1,1,,,False
8758,2020-01-16,Frites,1.0,0.0,0.0,0,1,1,,,False
8760,2011-01-03,Pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
8761,2011-01-06,Mâche au thon,0.0,0.0,0.5,0,0,1,mâche,legume,True
8763,2011-01-11,Taboulé,0.5,0.0,0.5,0,0,1,,,False
8764,2011-01-12,"Salade carnaval (maïs, tomate, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,concombre,legume,False
8765,2011-01-20,Potage tomate / vermicelle,0.0,0.5,0.5,0,0,1,tomate,fruit,False
8767,2011-01-24,Potage carottes,0.0,0.0,1.0,0,0,1,carotte,legume,True
8770,2011-01-26,Haché de volaille,0.0,0.0,1.0,0,0,1,ail,legume,True
8772,2011-01-31,salade verte,0.0,0.0,1.0,0,0,1,salade verte,legume,True
8776,2011-02-10,Carottes râpées,0.0,0.0,0.5,0,0,2,carotte,legume,True
8778,2011-02-11,tomate / concombre,0.0,0.5,0.5,0,0,2,concombre,legume,False
8780,2011-02-11,Brocolis beurre Provençal,0.0,0.0,1.0,0,0,2,brocoli,legume,False
8783,2011-02-17,cordon bleu de volaille,0.3333333333333333,0.0,0.3333333333333333,0,0,2,ail,legume,True
8785,2011-02-21,Pâtes,0.5,0.0,0.0,0,0,2,,,False
8788,2011-02-24,salade verte,0.0,0.0,1.0,0,0,2,salade verte,legume,True
8789,2011-03-01,"Salade de blés, tomate, maïs",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,tomate,fruit,False
8790,2011-03-02,Choux blancs mimolette,0.0,0.0,0.5,0,0,3,chou,legume,True
8792,2011-03-11,Courgettes à la tomate,0.0,0.5,0.5,0,0,3,courge,legume,False
8794,2011-03-16,Concombres,0.0,0.0,1.0,0,0,3,concombre,legume,False
8795,2011-03-16,riz pilaf,1.0,0.0,0.0,0,0,3,riz,feculent,False
8798,2011-03-21,gratin de pâtes/rape,0.5,0.0,0.0,0,1,3,,,False
8802,2011-03-24,riz / ratatouille,1.0,0.0,0.0,0,1,3,riz,feculent,False
8803,2011-03-25,Betteraves / maïs,0.5,0.0,0.5,0,0,3,betterave,legume,True
8804,2011-03-28,Rillettes de thon/citron,0.0,0.5,0.0,0,0,3,citron,fruit,True
8806,2011-03-30,Flan caramel,0.5,0.0,0.0,0,1,3,,,False
8807,2011-03-31,Eclair chocolat,0.5,0.0,0.0,0,1,3,,,False
8808,2011-04-06,Pomme,0.0,1.0,0.0,0,0,4,pomme,fruit,True
8809,2011-04-08,blé maïs tomate,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,4,tomate,fruit,False
8810,2011-04-11,Choux fleurs agro,0.0,0.0,1.0,0,0,4,chou,legume,False
8811,2011-04-12,Crêpe au fromage,0.5,0.0,0.0,0,0,4,,,False
8815,2011-05-03,Salade de fruits frais,0.0,0.5,0.5,0,0,5,,,False
8816,2011-05-09,salade,0.0,0.0,1.0,0,0,5,,,False
8817,2011-05-10,Brocolis au beurre,0.0,0.0,1.0,0,0,5,brocoli,legume,False
8818,2011-05-12,Fraises au sucre,0.0,1.0,0.0,0,0,5,fraise,fruit,True
8819,2011-05-13,Dhal aux lentilles et volaille,0.5,0.0,0.5,0,0,5,ail,legume,True
8821,2011-05-18,Salade au thon,0.0,0.0,0.5,0,0,5,,,False
8824,2011-05-26,Melon,0.0,1.0,0.0,0,0,5,melon,fruit,False
8825,2011-05-26,Epinards,0.0,0.0,1.0,0,0,5,epinards,legume,True
